,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scheme 1,Scheme 2,JOB_ID,ACCOUNT_ITEM_ID(Cont No.),Policy_No,Prefix,SITE_ADDRESS_1,SITE_ADDRESS_2,SITE_ADDRESS_3,SITE_ADDRESS_4(Post Code),CONTRACTOR,WORK_TYPE_1,WORK_TYPE_2,WORK_TYPE_3,CONTRACT_PRICE,Excess,Excess value,CODE1(rates),CODE2(rates),COMPLETION_DATE,Orig Pol Start Date,DEPOSIT_PAID_DATE,GUARANTEE_TERM_1,Commision,PAYMENT_MADE,IPT/TAX,IPTPLUSPAYMENT,NET_PREMIUM,MONTH_OF_COMPLETION,LOCATION,Type,No of Policies,Bord Month,Reserve Pot,Actuarial Split,Month of Account,Bord Name,Customer Surname,Unique identifier,Actuarial Adjustment,Claims Paid(Y or N),Claim Amount
Global Home Warranties,GHW England,Week 4,,NINZ1002140043874,GHW,104,"Glen Corr, Ballyclare Road, Newtownabbey",,BT36 5LX,SFH Developments Ltd,New Build,,,68250,N,,,,01/02/2014,,,120,,,16.38,,273,01/02/2014,,Policy,1,01/02/2014,GHW,GHW,01/03/2014,,,2014GHW100563,,,
Global Home Warranties,GHW England,Week 4,,NINZ1009130043679,GHW,106,"Thornberry, Ligoniel, Belfast",,BT14,Beechview Developments Ltd,New Build,,,57500,N,,,,01/02/2014,,,120,,,12.08,,201.25,01/02/2014,,Policy,1,01/02/2014,GHW,GHW,01/03/2014,,,2014GHW100564,,,
Global Home Warranties,GHW England,Week 4,,NINZ1006130043499,GHW,325 Postal 6,"Millhouse Close, Antrim",,BT41,Beechview Developments Ltd,New Build,,,31750,N,,,,01/02/2014,,,120,,,6.67,,111.13,01/02/2014,,Policy,1,01/02/2014,GHW,GHW,01/03/2014,,,2014GHW100565,,,
Global Home Warranties,GHW England,Week 4,,NINZ1002140043875,GHW,1,"Lacehill Park, Portadown ",,BT63,SFH Developments Ltd,New Build,,,50250,N,,,,01/02/2014,,,120,,,12.06,,201,01/02/2014,,Policy,1,01/02/2014,GHW,GHW,01/03/2014,,,2014GHW100566,,,
Global Home Warranties,GHW England,Week 4,,NINZ1002140043876,GHW,2,"Lacehill Park, Portadown ",,BT63,SFH Developments Ltd,New Build,,,50250,N,,,,01/02/2014,,,120,,,12.06,,201,01/02/2014,,Policy,1,01/02/2014,GHW,GHW,01/03/2014,,,2014GHW100567,,,
Global Home Warranties,GHW England,Week 4,,NINZ1002140043877,GHW,3,"Lacehill Park, Portadown ",,BT63,SFH Developments Ltd,New Build,,,50250,N,,,,01/02/2014,,,120,,,12.06,,201,01/02/2014,,Policy,1,01/02/2014,GHW,GHW,01/03/2014,,,2014GHW100568,,,
Global Home Warranties,GHW England,Week 4,,NINZ1002140043878,GHW,4,"Lacehill Park, Portadown ",,BT63,SFH Developments Ltd,New Build,,,50250,N,,,,01/02/2014,,,120,,,12.06,,201,01/02/2014,,Policy,1,01/02/2014,GHW,GHW,01/03/2014,,,2014GHW100569,,,
Global Home Warranties,GHW England,Week 4,,NINZ1002140043853,GHW,2,"Seagoe Mews, Portadown",,BT23,Hillmark Ltd,New Build,,,60000,N,,,,18/02/2014,18/02/2014,,55,,,12.6,,210,01/02/2014,,Policy,1,01/02/2014,GHW,GHW,01/03/2014,,,2014GHW100570,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1002140043882,GHW,74,"Old Fort Lodge, Craigavon",,BT65 5JJ,Verner Contracts Ltd,New Build,,,65000,N,,,,01/03/2014,,,120,,,13.65,,227.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100571,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1002140043881,GHW,Postal 50,"Holywood Road, Craigantlet, Newtownards",,BT23 4TQ,Michael & Gary Thompson ,New Build,,,147500,N,,,,01/03/2014,,,120,,,39.83,,663.75,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100572,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1002140043880,GHW,38,"Ashfield Manor, Portadown",,BT62 4JB,Surrey Estates Ltd,New Build,,,71500,N,,,,01/03/2014,,,120,,,19.31,,321.75,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100573,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1003140043883,GHW,110,"The Forge, Moss Road, Ballygowan",,BT23 6JZ,DB Building Contracts Ltd,New Build,,,48150,N,,,,01/03/2014,,,120,,,10.83,,180.56,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100574,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1003140043884,GHW,111,"The Forge, Moss Road, Ballygowan",,BT23 6JZ,DB Building Contracts Ltd,New Build,,,42300,N,,,,01/03/2014,,,120,,,9.52,,158.63,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100575,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1003140043885,GHW,112,"The Forge, Moss Road, Ballygowan",,BT23 6JZ,DB Building Contracts Ltd,New Build,,,42300,N,,,,01/03/2014,,,120,,,9.52,,158.63,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100576,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1003140043886,GHW,113,"The Forge, Moss Road, Ballygowan",,BT23 6JZ,DB Building Contracts Ltd,New Build,,,35550,N,,,,01/03/2014,,,120,,,8,,133.31,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100577,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1003140043887,GHW,114,"The Forge, Moss Road, Ballygowan",,BT23 6JZ,DB Building Contracts Ltd,New Build,,,35550,N,,,,01/03/2014,,,120,,,8,,133.31,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100578,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1003140043888,GHW,115,"The Forge, Moss Road, Ballygowan",,BT23 6JZ,DB Building Contracts Ltd,New Build,,,42300,N,,,,01/03/2014,,,120,,,9.52,,158.63,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100579,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1003140043889,GHW,116,"The Forge, Moss Road, Ballygowan",,BT23 6JZ,DB Building Contracts Ltd,New Build,,,42300,N,,,,01/03/2014,,,120,,,9.52,,158.63,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100580,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1003140043890,GHW,117,"The Forge, Moss Road, Ballygowan",,BT23 6JZ,DB Building Contracts Ltd,New Build,,,35550,N,,,,01/03/2014,,,120,,,8,,133.31,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100581,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1003140043891,GHW,118,"The Forge, Moss Road, Ballygowan",,BT23 6JZ,DB Building Contracts Ltd,New Build,,,35550,N,,,,01/03/2014,,,120,,,8,,133.31,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100582,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1003140043892,GHW,119,"The Forge, Moss Road, Ballygowan",,BT23 6JZ,DB Building Contracts Ltd,New Build,,,42750,N,,,,01/03/2014,,,120,,,9.62,,160.31,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100583,,,
Global Home Warranties,GHW NI,Week 1,,NINZ1003140043893,GHW,120,"The Forge, Moss Road, Ballygowan",,BT23 6JZ,DB Building Contracts Ltd,New Build,,,42750,N,,,,01/03/2014,,,120,,,9.62,,160.31,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100584,,,
Global Home Warranties,GHW NI,Week 2,,NINZ100413004276,GHW,18,"Seven Springs, Larne",,BT40 ,Beechview Developments Ltd,New Build,,,50650.55,N,,,,01/03/2014,,,120,,,10.64,,177.28,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100585,,,
Global Home Warranties,GHW NI,Week 2,,NINZ1003140043900,GHW,38,"Rockfield Downs, Rock Road",,BT60 3NN,Reamon Rice,New Build,,,60000,N,,,,01/03/2014,,,120,,,12.6,,210,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100586,,,
Global Home Warranties,GHW NI,Week 2,,NINZ1003140043901,GHW,1 Postal 90,"Whitehill Lodge, Causeway End Road, Lisburn ",,BT28 ,Nickal Developments,New Build,,,70000,N,,,,01/03/2014,,,120,,,16.8,,280,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100587,,,
Global Home Warranties,GHW NI,Week 2,,NINZ1003140043902,GHW,2 Postal 88,"Whitehill Lodge, Causeway End Road, Lisburn ",,BT28 ,Nickal Developments,New Build,,,70000,N,,,,01/03/2014,,,120,,,16.8,,280,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100588,,,
Global Home Warranties,GHW NI,Week 2,,NINZ1003140043903,GHW,7 Postal 11,"Whitehill Lodge, Causeway End Road, Lisburn ",,BT28 ,Nickal Developments,New Build,,,60000,N,,,,01/03/2014,,,120,,,14.4,,240,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100589,,,
Global Home Warranties,GHW NI,Week 2,,NINZ1003140043906,GHW,2,"Strangford Manor, Strangford Road, Downpatrick",,BT30,Lisnamore Developments Limited,New Build,,,90000,N,,,,01/03/2014,,,120,,,18.9,,315,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100590,,,
Global Home Warranties,GHW NI,Week 2,,NINZ1003140043905,GHW,1,"Adj to 243 Saintfield Road, Belfast ",,BT8 6GU,M Kerr Contracts ,New Build,,,120000,N,,,,01/03/2014,,,120,,,25.2,,420,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100591,,,
Global Home Warranties,GHW NI,Week 2,,NINZ1003140043904,GHW,1,"Tulnavern Road, Ballygawley",,BT70 2HJ ,Martin Hamill Construction Ltd,New Build,,,100000,N,,,,01/03/2014,,,120,,,24,,400,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100592,,,
Global Home Warranties,GHW NI,Week 2,,NINZ1003140043907,GHW,1,"Kilcorig Road, Lisburn ",,BT28 ,Glebe Homes ,New Build,,,105000,N,,,,01/03/2014,,,120,,,22.05,,367.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100593,,,
Global Home Warranties,GHW England,Week 2,,ENNZ10031400280,GHW,A,"Vilars Court, Clipstone Village, NG21 9AS",,NG21 9AS,Dukeries Properies UK Ltd,New Build,,,103000,N,,,,01/03/2014,,,120,,,21.63,,360.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100594,,,
Global Home Warranties,GHW England,Week 2,,ENNZ10031400281,GHW,1,"14 Waldram Park Road, Foresthill",,SE23 2PN,SFH Developments Ltd,New Build,,,120000,N,,,,01/03/2014,,,120,,,25.2,,420,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100595,,,
Global Home Warranties,GHW England,Week 2,,ENNZ10031400282,GHW,2,"14 Waldram Park Road, Foresthill",,SE23 2PN,SFH Developments Ltd,New Build,,,115000,N,,,,01/03/2014,,,120,,,24.15,,402.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100596,,,
Global Home Warranties,GHW England,Week 2,,ENNZ10031400283,GHW,3,"14 Waldram Park Road, Foresthill",,SE23 2PN,SFH Developments Ltd,New Build,,,57500,N,,,,01/03/2014,,,120,,,12.08,,201.25,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100597,,,
Global Home Warranties,GHW England,Week 2,,ENNZ10031400284,GHW,4,"14 Waldram Park Road, Foresthill",,SE23 2PN,SFH Developments Ltd,New Build,,,57500,N,,,,01/03/2014,,,120,,,12.08,,201.25,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100598,,,
Global Home Warranties,GHW England,Week 2,,ENNZ10031400285,GHW,5,"14 Waldram Park Road, Foresthill",,SE23 2PN,SFH Developments Ltd,New Build,,,55000,N,,,,01/03/2014,,,120,,,11.55,,192.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100599,,,
Global Home Warranties,GHW England,Week 2,,ENNZ10031400286,GHW,6,"14 Waldram Park Road, Foresthill",,SE23 2PN,SFH Developments Ltd,New Build,,,55000,N,,,,01/03/2014,,,120,,,11.55,,192.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100600,,,
Global Home Warranties,GHW England,Week 2,,ENNZ10031400287,GHW,7,"14 Waldram Park Road, Foresthill",,SE23 2PN,SFH Developments Ltd,New Build,,,53000,N,,,,01/03/2014,,,120,,,11.13,,185.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100601,,,
Global Home Warranties,GHW England,Week 2,,ENNZ10031400288,GHW,8,"14 Waldram Park Road, Foresthill",,SE23 2PN,SFH Developments Ltd,New Build,,,53000,N,,,,01/03/2014,,,120,,,11.13,,185.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/03/2014,,,2014GHW100602,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043792,GHW,8,"Cedar Wood, Calvertstown Road, Bleary",,BT66,Sheriff Homes ,New Build,,,42000,N,,,,01/03/2014,,,120,,,8.82,,147,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100603,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043793,GHW,9,"Cedar Wood, Calvertstown Road, Bleary",,BT66,Sheriff Homes ,New Build,,,42000,N,,,,01/03/2014,,,120,,,8.82,,147,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100604,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043794,GHW,10,"Cedar Wood, Calvertstown Road, Bleary",,BT66,Sheriff Homes ,New Build,,,42000,N,,,,01/03/2014,,,120,,,8.82,,147,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100605,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043802,GHW,1,"Willow Tree Mews, Gilford Road, Lurgan ",,BT66,Osbourne Developments Ltd,New Build,,,48880,N,,,,01/03/2014,,,120,,,10.26,,171.08,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100606,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043803,GHW,2,"Willow Tree Mews, Gilford Road, Lurgan ",,BT66,Osbourne Developments Ltd,New Build,,,48880,N,,,,01/03/2014,,,120,,,10.26,,171.08,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100607,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043804,GHW,3,"Willow Tree Mews, Gilford Road, Lurgan ",,BT66,Osbourne Developments Ltd,New Build,,,48880,N,,,,01/03/2014,,,120,,,10.26,,171.08,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100608,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043805,GHW,4,"Willow Tree Mews, Gilford Road, Lurgan ",,BT66,Osbourne Developments Ltd,New Build,,,48880,N,,,,01/03/2014,,,120,,,10.26,,171.08,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100609,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043806,GHW,5,"Willow Tree Mews, Gilford Road, Lurgan ",,BT66,Osbourne Developments Ltd,New Build,,,48880,N,,,,01/03/2014,,,120,,,10.26,,171.08,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100610,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043807,GHW,6,"Willow Tree Mews, Gilford Road, Lurgan ",,BT66,Osbourne Developments Ltd,New Build,,,48880,N,,,,01/03/2014,,,120,,,10.26,,171.08,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100611,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043808,GHW,7,"Willow Tree Mews, Gilford Road, Lurgan ",,BT66,Osbourne Developments Ltd,New Build,,,59925,N,,,,01/03/2014,,,120,,,12.58,,209.74,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100612,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043809,GHW,8,"Willow Tree Mews, Gilford Road, Lurgan ",,BT66,Osbourne Developments Ltd,New Build,,,59925,N,,,,01/03/2014,,,120,,,12.58,,209.74,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100613,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043810,GHW,9,"Willow Tree Mews, Gilford Road, Lurgan ",,BT66,Osbourne Developments Ltd,New Build,,,59925,N,,,,01/03/2014,,,120,,,12.58,,209.74,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100614,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043811,GHW,18,"Belvedere, Lurgan ",,BT67 9NM,Drumlough Developments ,New Build,,,42400,N,,,,01/03/2014,,,120,,,8.9,,148.4,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100615,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043812,GHW,19,"Belvedere, Lurgan ",,BT67 9NM,Drumlough Developments ,New Build,,,42400,N,,,,01/03/2014,,,120,,,8.9,,148.4,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100616,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043813,GHW,20,"Belvedere, Lurgan ",,BT67 9NM,Drumlough Developments ,New Build,,,42400,N,,,,01/03/2014,,,120,,,8.9,,148.4,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100617,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043814,GHW,20a,"Belvedere, Lurgan ",,BT67 9NM,Drumlough Developments ,New Build,,,42400,N,,,,01/03/2014,,,120,,,8.9,,148.4,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100618,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043815,GHW,21,"Belvedere, Lurgan ",,BT67 9NM,Drumlough Developments ,New Build,,,42400,N,,,,01/03/2014,,,120,,,8.9,,148.4,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100619,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043816,GHW,21a,"Belvedere, Lurgan ",,BT67 9NM,Drumlough Developments ,New Build,,,42400,N,,,,01/03/2014,,,120,,,8.9,,148.4,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100620,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043817,GHW,22,"Belvedere, Lurgan ",,BT67 9NM,Drumlough Developments ,New Build,,,40280,N,,,,01/03/2014,,,120,,,8.46,,140.98,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100621,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1001140043818,GHW,23,"Belvedere, Lurgan ",,BT67 9NM,Drumlough Developments ,New Build,,,51000,N,,,,01/03/2014,,,120,,,10.71,,178.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100622,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1002140043858,GHW,16,"Sandymount, Glengormley",,BT36 5FB,DTL Construction,New Build,,,56500,N,,,,01/03/2014,,,120,,,11.87,,197.75,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100623,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1002140043859,GHW,17,"Sandymount, Glengormley",,BT36 5FB,DTL Construction,New Build,,,46500,N,,,,01/03/2014,,,120,,,9.77,,162.75,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100624,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1002140043860,GHW,18,"Sandymount, Glengormley",,BT36 5FB,DTL Construction,New Build,,,46500,N,,,,01/03/2014,,,120,,,9.77,,162.75,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100625,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1002140043861,GHW,19,"Sandymount, Glengormley",,BT36 5FB,DTL Construction,New Build,,,46500,N,,,,01/03/2014,,,120,,,9.77,,162.75,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100626,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1002140043862,GHW,20,"Sandymount, Glengormley",,BT36 5FB,DTL Construction,New Build,,,46500,N,,,,01/03/2014,,,120,,,9.77,,162.75,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100627,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1002140043865,GHW,23,"Sandymount, Glengormley",,BT36 5FB,DTL Construction,New Build,,,56500,N,,,,01/03/2014,,,120,,,11.87,,197.75,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100628,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1002140043867,GHW,25,"Sandymount, Glengormley",,BT36 5FB,DTL Construction,New Build,,,63750,N,,,,01/03/2014,,,120,,,13.39,,223.13,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100629,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1003140043908,GHW,84,"Killee Road, Coa,  Ballinamallard",,BT94 2FS,Foy Construction Ltd,New Build,,,150000,N,,,,01/03/2014,,,120,,,31.5,,525,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100630,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1003140043911,GHW,1,"Edenkennedy Way, Newry Street, Markethill",,BT60 1TP,102 Eglinton Avenue,New Build,,,45000,N,,,,01/03/2014,,,120,,,9.45,,157.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100631,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1003140043912,GHW,2,"Edenkennedy Way, Newry Street, Markethill",,BT60 1TP,102 Eglinton Avenue,New Build,,,45000,N,,,,01/03/2014,,,120,,,9.45,,157.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100632,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1003140043913,GHW,3,"Edenkennedy Way, Newry Street, Markethill",,BT60 1TP,102 Eglinton Avenue,New Build,,,45000,N,,,,01/03/2014,,,120,,,9.45,,157.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100633,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1003140043914,GHW,4,"Edenkennedy Way, Newry Street, Markethill",,BT60 1TP,102 Eglinton Avenue,New Build,,,45000,N,,,,01/03/2014,,,120,,,9.45,,157.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100634,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1003140043909,GHW,19,"Ferry Quarter Gardens, Strangford",,BT30 7GU,Viewpoint Developments Ltd,New Build,,,85000,N,,,,01/03/2014,,,120,,,17.85,,297.5,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100635,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1002140043879,GHW,12,"Hartley Hall, Shorelands, Shore Road, Jordanstown",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,50671,N,,,,12/02/2014,12/02/2014,,120,,,10.64,,177.35,01/02/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100636,,,
Global Home Warranties,GHW NI,Week 3,,NINZ1003140043910,GHW,36,"Hartley Hall, Shorelands, Shore Road, Jordanstown",,BT38 8ZR,DB Building Contracts Ltd,New Build,,,68249,N,,,,20/03/2014,20/03/2014,,120,,,14.33,,238.87,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100637,,,
Global Home Warranties,GHW NI,Week 3,,NINZ100712003924,GHW,1,"Conar's Court, Crawford Square, Londonderry",,BT48,RSM McClure Watters / Forthouse Developments Ltd (In Administration),New Build,,,62150,N,,,,01/03/2014,,,120,,,14.92,,248.6,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100638,,,
Global Home Warranties,GHW NI,Week 3,,NINZ100712003925,GHW,3,"Conar's Court, Crawford Square, Londonderry",,BT48,RSM McClure Watters / Forthouse Developments Ltd (In Administration),New Build,,,40800,N,,,,01/03/2014,,,120,,,9.79,,163.2,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100639,,,
Global Home Warranties,GHW NI,Week 3,,NINZ100712003946,GHW,31,"Conar's Court, Crawford Square, Londonderry",,BT48,RSM McClure Watters / Forthouse Developments Ltd (In Administration),New Build,,,41050,N,,,,01/03/2014,,,120,,,9.85,,164.2,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100640,,,
Global Home Warranties,GHW NI,Week 3,,NINZ100712003947,GHW,32,"Conar's Court, Crawford Square, Londonderry",,BT48,RSM McClure Watters / Forthouse Developments Ltd (In Administration),New Build,,,50500,N,,,,01/03/2014,,,120,,,12.12,,202,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100641,,,
Global Home Warranties,GHW NI,Week 3,,NINZ100712003926,GHW,5,"Conar's Court, Crawford Square, Londonderry",,BT48,RSM McClure Watters / Forthouse Developments Ltd (In Administration),New Build,,,41300,N,,,,01/03/2014,,,120,,,9.91,,165.2,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100642,,,
Global Home Warranties,GHW NI,Week 3,,NINZ100712003934,GHW,17,"Conar's Court, Crawford Square, Londonderry",,BT48,RSM McClure Watters / Forthouse Developments Ltd (In Administration),New Build,,,40550,N,,,,01/03/2014,,,120,,,9.73,,162.2,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100643,,,
Global Home Warranties,GHW NI,Week 3,,NINZ100712003936,GHW,19,"Conar's Court, Crawford Square, Londonderry",,BT48,RSM McClure Watters / Forthouse Developments Ltd (In Administration),New Build,,,41050,N,,,,16/07/2011,16/07/2011,,120,,,9.85,,164.2,01/07/2011,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100644,,,
Global Home Warranties,GHW NI,Week 3,,NINZ100712003949,GHW,34,"Conar's Court, Crawford Square, Londonderry",,BT48,RSM McClure Watters / Forthouse Developments Ltd (In Administration),New Build,,,41250,N,,,,01/03/2014,,,120,,,9.9,,165,01/03/2014,,Policy,1,01/03/2014,GHW,GHW,01/04/2014,,,2014GHW100645,,,
